"","gene_origin","gene_destination","effect","pvalue","anti.pvalue","p.adj","anti.p.adj"
"1711","BTF3","GPX4","1",0.108492024303666,0.727452291166605,0.328449197642789,0.888442235402672
"1712","HSPA8","NPM1","1",2.37550555330829e-06,0.379153726288679,5.21067571909788e-05,0.662051214781143
"1713","HSPA8","FTH1","1",4.33083509882597e-26,0.613700848644344,6.92477738433331e-24,0.831589285540374
"1714","HSPA8","HBG2","1",2.33559613680365e-23,0.389082439801113,3.08501785374325e-21,0.670449516984046
"1715","HSPA8","GAPDH","1",0.219039438756481,0.323562558607817,0.493024202579565,0.605285131188762
"1716","HSPA8","GSTP1","1",1.57598123498556e-40,0.234240343862317,3.9898591599051e-38,0.513621194264684
"1717","HSPA8","ACTB","1",3.01764472842085e-05,0.144479419737989,0.000513591298876333,0.387574814272857
"1718","HSPA8","UBA52","1",0.00099671868205919,0.275255325632741,0.00979945422684732,0.559455455470411
"1719","HSPA8","NACA","1",2.6246355393576e-09,0.753941417475006,9.60679851634746e-08,0.902388066688289
"1720","HSPA8","HIST1H1C","1",0.988772029020053,0.901571451838118,0.995489452912318,0.965787754119959
"1721","HSPA8","EEF1B2","1",0.00010734160820315,0.393646532741116,0.00149932784239618,0.674315289804066
"1722","HSPA8","VIM","1",0.914200773476906,0.753554792259312,0.968811438707111,0.902388066688289
"1723","HSPA8","SET","1",5.79629466716713e-05,0.0223037322040542,0.000907687793755348,0.112837199726756
"1724","HSPA8","H2AFZ","1",6.54499578099159e-05,0.89331827499054,0.00100422713043699,0.961523797846328
"1725","HSPA8","RAN","1",0.0302065598862512,0.0376802425609774,0.140639891087251,0.164827324550395
"1726","HSPA8","CHCHD2","1",0.85309201128429,0.230072410702328,0.946024139514992,0.509446052269442
"1727","HSPA8","OAZ1","1",0.9423386528059,0.990212790374158,0.980567426002756,0.995784990783413
"1728","HSPA8","ACTG1","1",0.0117233043350504,0.704525923378507,0.0690220902517116,0.87762659682142
"1729","HSPA8","MIF","1",0.547331436502366,0.0821369679809816,0.788340326017505,0.281004626943944
"1730","HSPA8","TMSB4X","1",0.162290945738286,0.71535578362493,0.416594755515768,0.882773250577947
"1731","HSPA8","EIF1","1",0.0335942034276625,0.00327394671500048,0.151648127805704,0.0254652379247855
"1732","HSPA8","HINT1","1",0.24783407163669,0.030687172187977,0.529000576553763,0.142332258178739
"1733","HSPA8","ANP32B","1",0.0647772301124247,0.0923886669986386,0.237960368901507,0.301155332984833
"1734","HSPA8","SERBP1","1",0.274403883619678,2.63100671210927e-05,0.559301575603208,0.000454147635874316
"1735","HSPA8","HBG1","1",3.76237505673007e-09,3.64885173537933e-05,1.35267401447881e-07,0.000602457150656652
"1736","HSPA8","UBE2L3","1",0.000174793556633482,0.186425093793971,0.00227768601682326,0.451282418283731
"1737","HSPA8","PA2G4","1",0.527003729630378,0.356170973072004,0.776817584780075,0.638184989591178
"1738","HSPA8","EIF4A1","1",0.0538408506553402,0.972834747283818,0.211328816913338,0.991356859474912
"1739","HSPA8","EIF5A","1",0.000799192246915224,0.888499746202387,0.00818868818255801,0.961284879495087
"1740","HSPA8","HMGN1","1",0.409958044200638,0.426657071136356,0.686140167554148,0.698509821833696
"1741","HSPA8","CLIC1","1",0.641072452205978,0.807510790661802,0.845330412211532,0.926266861253749
"1742","HSPA8","STMN1","1",0.00145251714140618,0.109116831008867,0.0132714197762165,0.329210861126954
