"","parent","child","pvalue"
"4691","MIF","NME1",0.22502756885916
"4692","MIF","ATP5F1D",0.111160882238908
"4693","MIF","HSPA5",0.0948808788001761
"4694","MIF","PTGES3",0.454456586615966
"4695","MIF","NASP",0.358261705915575
"4696","MIF","ATP5PF",0.326296345737524
"4697","MIF","LDHA",0.61630826381831
"4698","MIF","CCT8",0.09387654304924
"4699","MIF","CALR",0.925408377879739
"4700","MIF","GPX4",0.0565507131106457
"4701","TMSB4X","EEF1A1",0.0126236550080525
"4702","TMSB4X","FTL",0.543608578574109
"4703","TMSB4X","NPM1",0.730133175062899
"4704","TMSB4X","FTH1",0.244696154008125
"4705","TMSB4X","YBX1",0.577166085567547
"4706","TMSB4X","HBG2",0.766824033500074
"4707","TMSB4X","RACK1",0.0153768170982853
"4708","TMSB4X","PTMA",0.261696300599341
"4709","TMSB4X","TPT1",0.00483831574986539
"4710","TMSB4X","HSP90AB1",0.697705639853519
"4711","TMSB4X","HBZ",0.423894520854762
"4712","TMSB4X","RANBP1",0.351550455208809
"4713","TMSB4X","GAPDH",0.615427868571488
"4714","TMSB4X","HIST1H4C",0.960127416189477
"4715","TMSB4X","GSTP1",0.0597149789232413
"4716","TMSB4X","ACTB",0.000931164685645775
"4717","TMSB4X","TUBA1B",0.190459380888012
"4718","TMSB4X","GP1BB",0.318655770536321
"4719","TMSB4X","UQCRH",0.716901078553262
"4720","TMSB4X","H3F3A",0.489214426257595
"4721","TMSB4X","NCL",0.0289515574704867
"4722","TMSB4X","UBA52",0.0660163544194695
"4723","TMSB4X","NACA",0.961259176230941
"4724","TMSB4X","HSPD1",0.840989157524313
"4725","TMSB4X","HSP90AA1",0.301852400009287
"4726","TMSB4X","HIST1H1C",0.730530444359746
"4727","TMSB4X","EEF1G",0.00889587626424827
"4728","TMSB4X","EEF1B2",0.0991296005166837
"4729","TMSB4X","EEF2",0.0846645347565903
"4730","TMSB4X","APOE",0.0515528625948382
"4731","TMSB4X","FAU",0.662598576506762
"4732","TMSB4X","PRDX1",0.953814289019885
"4733","TMSB4X","HMGB1",0.248077405060439
"4734","TMSB4X","VIM",0.014104904745158
"4735","TMSB4X","SET",0.86281636837904
"4736","TMSB4X","H2AFZ",0.602594403914893
"4737","TMSB4X","TUBB",0.849437689719424
"4738","TMSB4X","RAN",0.429797083829209
"4739","TMSB4X","HNRNPA2B1",0.336196609589535
"4740","TMSB4X","CHCHD2",0.553426164823212
"4741","TMSB4X","PPIA",0.385303241743432
"4742","TMSB4X","OAZ1",0.973179580966032
"4743","TMSB4X","ENO1",0.293318699341691
"4744","TMSB4X","BTF3",0.770955083955771
"4745","TMSB4X","HSPA8",0.71535578362493
"4746","TMSB4X","ACTG1",0.000893088744751588
"4747","TMSB4X","MIF",0.5289736745601
"4748","TMSB4X","TMSB4X",9.88264405881964e-96
"4749","TMSB4X","HNRNPA1",0.996164134598367
"4750","TMSB4X","EIF1",0.501250183498679
"4751","TMSB4X","HINT1",0.362788961775877
"4752","TMSB4X","HMGA1",0.0168125270119635
"4753","TMSB4X","ANP32B",0.322262754698631
"4754","TMSB4X","HSPE1",0.925278906886504
"4755","TMSB4X","ATP5MC3",0.699694076147666
"4756","TMSB4X","SERBP1",0.635858985777128
"4757","TMSB4X","H3F3B",0.957789016851441
"4758","TMSB4X","PABPC1",0.580481435548586
"4759","TMSB4X","HNRNPU",0.423318916995561
"4760","TMSB4X","HBG1",0.594391406470923
"4761","TMSB4X","UBE2L3",0.263271186930314
"4762","TMSB4X","PA2G4",0.316888162001878
"4763","TMSB4X","NDUFS5",0.322287942677117
"4764","TMSB4X","APOC1",0.275269259322176
"4765","TMSB4X","EIF4A1",0.890847716749742
"4766","TMSB4X","PFN1",0.284124890238557
"4767","TMSB4X","SDF2L1",0.813207781905868
"4768","TMSB4X","LDHB",0.700110005636498
"4769","TMSB4X","HIST1H1E",0.366966031366759
"4770","TMSB4X","TUBA1C",0.302762652785257
"4771","TMSB4X","SLC25A3",0.468554593353858
"4772","TMSB4X","CFL1",0.20235057225294
"4773","TMSB4X","ATP5F1E",0.498907851888971
"4774","TMSB4X","COX4I1",0.0460200605774287
"4775","TMSB4X","EIF5A",0.913627828046724
"4776","TMSB4X","HMGN1",0.526018655328359
"4777","TMSB4X","CLIC1",0.475856631983813
"4778","TMSB4X","STMN1",0.242756980988821
"4779","TMSB4X","CCT5",0.785073393737889
"4780","TMSB4X","NDUFC2",0.997223949593014
"4781","TMSB4X","HSP90B1",0.212499055803669
"4782","TMSB4X","UBE2S",0.332123354497326
"4783","TMSB4X","ATP5F1B",0.431354374644349
"4784","TMSB4X","TOMM20",0.92513140655065
"4785","TMSB4X","SUB1",0.386284461497299
"4786","TMSB4X","CCT3",0.972231713702622
"4787","TMSB4X","HNRNPC",0.286678415580156
"4788","TMSB4X","PRAME",0.865403923951893
"4789","TMSB4X","CENPF",0.155642232003532
"4790","TMSB4X","SFPQ",0.577399906083451
"4791","TMSB4X","NME1",0.594394651128884
"4792","TMSB4X","ATP5F1D",0.0501165335684407
"4793","TMSB4X","HSPA5",0.137450342688937
"4794","TMSB4X","PTGES3",0.420765622560321
"4795","TMSB4X","NASP",0.369469898481191
"4796","TMSB4X","ATP5PF",0.201351708259323
"4797","TMSB4X","LDHA",0.0784077615035949
"4798","TMSB4X","CCT8",0.377486165411431
"4799","TMSB4X","CALR",0.784159305436487
"4800","TMSB4X","GPX4",0.806755588941132
"4801","HNRNPA1","EEF1A1",0.0317650713101348
"4802","HNRNPA1","FTL",1.50943332388246e-08
"4803","HNRNPA1","NPM1",1.83757003287769e-06
"4804","HNRNPA1","FTH1",0.250032794553529
"4805","HNRNPA1","YBX1",0.619177696857774
"4806","HNRNPA1","HBG2",0.0221201425164335
"4807","HNRNPA1","RACK1",0.127472340383814
"4808","HNRNPA1","PTMA",0.0308862987548911
"4809","HNRNPA1","TPT1",0.0305327869061996
"4810","HNRNPA1","HSP90AB1",1.61373298432233e-06
"4811","HNRNPA1","HBZ",0.0238798253306333
"4812","HNRNPA1","RANBP1",0.0988287224383402
"4813","HNRNPA1","GAPDH",0.156499561975074
"4814","HNRNPA1","HIST1H4C",0.0119482760305994
"4815","HNRNPA1","GSTP1",0.726840132132163
"4816","HNRNPA1","ACTB",0.00403916460408806
"4817","HNRNPA1","TUBA1B",0.044864927149587
"4818","HNRNPA1","GP1BB",1.34088785753882e-05
"4819","HNRNPA1","UQCRH",6.62042851102858e-06
"4820","HNRNPA1","H3F3A",1.12935738219574e-13
"4821","HNRNPA1","NCL",9.41305725646445e-08
"4822","HNRNPA1","UBA52",1.84713067350225e-07
"4823","HNRNPA1","NACA",0.471494856680757
"4824","HNRNPA1","HSPD1",0.000745485192285756
"4825","HNRNPA1","HSP90AA1",0.0436637420020466
"4826","HNRNPA1","HIST1H1C",4.88499226697654e-15
"4827","HNRNPA1","EEF1G",0.63609470679386
"4828","HNRNPA1","EEF1B2",1.40477318186331e-05
"4829","HNRNPA1","EEF2",0.0994809397629251
"4830","HNRNPA1","APOE",0.0250885655316988
"4831","HNRNPA1","FAU",0.0528856938262684
"4832","HNRNPA1","PRDX1",8.99031407001892e-05
"4833","HNRNPA1","HMGB1",0.0483064620425702
"4834","HNRNPA1","VIM",0.105292563535976
"4835","HNRNPA1","SET",0.00929578023868894
"4836","HNRNPA1","H2AFZ",4.81633620328514e-05
"4837","HNRNPA1","TUBB",0.64083014884332
"4838","HNRNPA1","RAN",0.00836628047512438
"4839","HNRNPA1","HNRNPA2B1",2.52763233489972e-33
"4840","HNRNPA1","CHCHD2",0.53476763091888
"4841","HNRNPA1","PPIA",0.000697793584972403
"4842","HNRNPA1","OAZ1",5.41203875974219e-05
"4843","HNRNPA1","ENO1",9.35670732216665e-05
"4844","HNRNPA1","BTF3",0.0483354917058459
"4845","HNRNPA1","HSPA8",0.0282791795299686
"4846","HNRNPA1","ACTG1",0.0910696424241042
"4847","HNRNPA1","MIF",0.0620774026170363
"4848","HNRNPA1","TMSB4X",0.13464014747442
"4849","HNRNPA1","HNRNPA1",0
"4850","HNRNPA1","EIF1",3.24418594299606e-07
"4851","HNRNPA1","HINT1",0.0020128646781593
"4852","HNRNPA1","HMGA1",0.0407031343400991
"4853","HNRNPA1","ANP32B",0.228674583160277
"4854","HNRNPA1","HSPE1",0.89956456500453
"4855","HNRNPA1","ATP5MC3",0.000183167961085457
"4856","HNRNPA1","SERBP1",0.0151215602397131
"4857","HNRNPA1","H3F3B",0.204737042917941
"4858","HNRNPA1","PABPC1",0.300890123672974
"4859","HNRNPA1","HNRNPU",0.186663377866112
"4860","HNRNPA1","HBG1",0.0439886703637765
"4861","HNRNPA1","UBE2L3",0.00241141008754238
"4862","HNRNPA1","PA2G4",0.544289314658626
"4863","HNRNPA1","NDUFS5",0.278538632964424
"4864","HNRNPA1","APOC1",0.103918683103085
"4865","HNRNPA1","EIF4A1",0.626460619054483
"4866","HNRNPA1","PFN1",0.00204064810532375
"4867","HNRNPA1","SDF2L1",2.72964196412492e-09
"4868","HNRNPA1","LDHB",0.950733339491968
"4869","HNRNPA1","HIST1H1E",0.00149107179417647
"4870","HNRNPA1","TUBA1C",0.731263913999755
"4871","HNRNPA1","SLC25A3",0.000297391759435845
"4872","HNRNPA1","CFL1",0.000783273245838732
"4873","HNRNPA1","ATP5F1E",0.64134410246871
"4874","HNRNPA1","COX4I1",0.740405414967445
"4875","HNRNPA1","EIF5A",0.0488465181932797
"4876","HNRNPA1","HMGN1",1.8714439914079e-06
"4877","HNRNPA1","CLIC1",0.00110281114823348
"4878","HNRNPA1","STMN1",0.192973423859678
"4879","HNRNPA1","CCT5",0.00375402723690693
"4880","HNRNPA1","NDUFC2",0.199195125286978
"4881","HNRNPA1","HSP90B1",0.275858927618561
"4882","HNRNPA1","UBE2S",0.815874255221622
"4883","HNRNPA1","ATP5F1B",0.292861298918257
"4884","HNRNPA1","TOMM20",0.0167489846581749
"4885","HNRNPA1","SUB1",0.000108225958915747
"4886","HNRNPA1","CCT3",0.204973459665392
"4887","HNRNPA1","HNRNPC",0.00104424448171454
"4888","HNRNPA1","PRAME",0.440409243772097
"4889","HNRNPA1","CENPF",0.104909126045001
"4890","HNRNPA1","SFPQ",0.0151080942381738
"4891","HNRNPA1","NME1",0.290809834088503
"4892","HNRNPA1","ATP5F1D",0.844298827449098
"4893","HNRNPA1","HSPA5",0.0213966938725167
"4894","HNRNPA1","PTGES3",1.6939262452822e-06
"4895","HNRNPA1","NASP",0.00657497967242158
"4896","HNRNPA1","ATP5PF",0.626721881239788
"4897","HNRNPA1","LDHA",0.250922458034747
"4898","HNRNPA1","CCT8",0.470139878181776
"4899","HNRNPA1","CALR",0.0141151292072108
"4900","HNRNPA1","GPX4",0.00383638403715647
"4901","EIF1","EEF1A1",0.401851166870324
"4902","EIF1","FTL",0.0639167048926469
"4903","EIF1","NPM1",0.615385088574745
"4904","EIF1","FTH1",0.000585523516290639
"4905","EIF1","YBX1",0.918371102864169
"4906","EIF1","HBG2",0.000117933976226019
"4907","EIF1","RACK1",0.646274272521928
"4908","EIF1","PTMA",0.0909995280442706
"4909","EIF1","TPT1",0.0845960039761141
"4910","EIF1","HSP90AB1",0.195009926848047
"4911","EIF1","HBZ",4.79059986005449e-13
"4912","EIF1","RANBP1",0.622396425116777
"4913","EIF1","GAPDH",9.56135961101372e-06
"4914","EIF1","HIST1H4C",0.166776418661607
"4915","EIF1","GSTP1",7.11046083726958e-15
"4916","EIF1","ACTB",8.1539096843063e-08
"4917","EIF1","TUBA1B",0.802029626573935
"4918","EIF1","GP1BB",0.177903906761658
"4919","EIF1","UQCRH",0.0647753006704734
"4920","EIF1","H3F3A",0.712984371350016
"4921","EIF1","NCL",0.53609537809286
"4922","EIF1","UBA52",0.681890817542342
"4923","EIF1","NACA",0.447416846279671
"4924","EIF1","HSPD1",0.152342557519152
"4925","EIF1","HSP90AA1",0.000330295470267951
"4926","EIF1","HIST1H1C",0.0349363530381259
"4927","EIF1","EEF1G",0.0887809024414109
"4928","EIF1","EEF1B2",0.470043426512938
"4929","EIF1","EEF2",0.125088558684286
"4930","EIF1","APOE",8.17970614725687e-14
"4931","EIF1","FAU",0.0643780306706076
"4932","EIF1","PRDX1",0.339934882435444
"4933","EIF1","HMGB1",0.971989561494371
"4934","EIF1","VIM",0.0671813299100592
"4935","EIF1","SET",0.106423512366406
"4936","EIF1","H2AFZ",0.0978786882993722
"4937","EIF1","TUBB",0.796885496614028
"4938","EIF1","RAN",0.12250221010836
"4939","EIF1","HNRNPA2B1",0.692907355873415
"4940","EIF1","CHCHD2",0.681969532468913
"4941","EIF1","PPIA",0.936532746630474
"4942","EIF1","OAZ1",0.685638667963997
"4943","EIF1","ENO1",0.318717337462344
"4944","EIF1","BTF3",0.0291420900844381
"4945","EIF1","HSPA8",0.00327394671500048
"4946","EIF1","ACTG1",0.000493535870759735
"4947","EIF1","MIF",0.075316545111072
"4948","EIF1","TMSB4X",0.000221020164507541
"4949","EIF1","HNRNPA1",0.616853398299632
"4950","EIF1","EIF1",1.07116228315226e-270
"4951","EIF1","HINT1",0.407515463748936
"4952","EIF1","HMGA1",0.00685560474110807
"4953","EIF1","ANP32B",0.0342299114704848
"4954","EIF1","HSPE1",0.0964187385054169
"4955","EIF1","ATP5MC3",0.540482813042031
"4956","EIF1","SERBP1",0.818726942178202
"4957","EIF1","H3F3B",0.000339401771381251
"4958","EIF1","PABPC1",0.909120725031616
"4959","EIF1","HNRNPU",0.841633260189477
"4960","EIF1","HBG1",0.0539588519894934
"4961","EIF1","UBE2L3",0.211086913010257
"4962","EIF1","PA2G4",0.41478224527853
"4963","EIF1","NDUFS5",0.00949727252855254
"4964","EIF1","APOC1",0.000150377312724807
"4965","EIF1","EIF4A1",0.790294965377424
"4966","EIF1","PFN1",3.07998572970141e-07
"4967","EIF1","SDF2L1",1.06206918956855e-07
"4968","EIF1","LDHB",0.437821188082846
"4969","EIF1","HIST1H1E",0.560398972020825
"4970","EIF1","TUBA1C",0.69496063492001
"4971","EIF1","SLC25A3",0.440643046979636
"4972","EIF1","CFL1",0.0521256580383044
"4973","EIF1","ATP5F1E",0.273094379033956
"4974","EIF1","COX4I1",0.324408698080759
"4975","EIF1","EIF5A",0.00458816017858068
"4976","EIF1","HMGN1",0.732320805692529
"4977","EIF1","CLIC1",5.72857558663353e-06
"4978","EIF1","STMN1",0.0100149572444609
"4979","EIF1","CCT5",0.215123040859808
"4980","EIF1","NDUFC2",0.105846237157812
"4981","EIF1","HSP90B1",0.00181817540200571
"4982","EIF1","UBE2S",0.121190518444456
"4983","EIF1","ATP5F1B",0.670214214069481
"4984","EIF1","TOMM20",0.545476576418679
"4985","EIF1","SUB1",0.124346804165214
"4986","EIF1","CCT3",0.845031074514458
"4987","EIF1","HNRNPC",0.465364524397022
"4988","EIF1","PRAME",0.222484203645575
"4989","EIF1","CENPF",0.629917745213787
"4990","EIF1","SFPQ",0.199373126534873
"4991","EIF1","NME1",0.925117016460218
"4992","EIF1","ATP5F1D",0.814771648910492
"4993","EIF1","HSPA5",1.54238993537995e-08
"4994","EIF1","PTGES3",0.138155595274807
"4995","EIF1","NASP",0.13361728864817
"4996","EIF1","ATP5PF",0.0390823185153788
"4997","EIF1","LDHA",0.341240531035604
"4998","EIF1","CCT8",0.754975790986073
"4999","EIF1","CALR",0.00707199528341072
"5000","EIF1","GPX4",0.293941322785618
"5001","HINT1","EEF1A1",0.124482760312406
"5002","HINT1","FTL",0.172130714600483
"5003","HINT1","NPM1",0.957924967065751
"5004","HINT1","FTH1",0.506318394045354
"5005","HINT1","YBX1",0.505368874021082
"5006","HINT1","HBG2",0.4695573191023
"5007","HINT1","RACK1",0.87655683729283
"5008","HINT1","PTMA",0.816512487428432
"5009","HINT1","TPT1",0.724694702535968
"5010","HINT1","HSP90AB1",0.0832176484834891
"5011","HINT1","HBZ",0.194178641861782
"5012","HINT1","RANBP1",0.936046782571216
"5013","HINT1","GAPDH",0.641649681086567
"5014","HINT1","HIST1H4C",0.0600870927570997
"5015","HINT1","GSTP1",0.112324811017362
"5016","HINT1","ACTB",0.655735617591086
"5017","HINT1","TUBA1B",0.674788210490149
"5018","HINT1","GP1BB",0.358528034318113
"5019","HINT1","UQCRH",0.613151117148849
"5020","HINT1","H3F3A",0.536956462257782
"5021","HINT1","NCL",0.359541976655481
"5022","HINT1","UBA52",0.975461292302057
"5023","HINT1","NACA",0.25422529357372
"5024","HINT1","HSPD1",0.259532845052629
"5025","HINT1","HSP90AA1",0.610117682745107
"5026","HINT1","HIST1H1C",0.0045807085965738
"5027","HINT1","EEF1G",0.462219737493215
"5028","HINT1","EEF1B2",0.915857223727746
"5029","HINT1","EEF2",0.00464220621545522
"5030","HINT1","APOE",0.914062437629887
"5031","HINT1","FAU",0.420213240998935
"5032","HINT1","PRDX1",0.560465182776998
"5033","HINT1","HMGB1",0.67090862578487
"5034","HINT1","VIM",0.344054126526438
"5035","HINT1","SET",0.447809359986281
"5036","HINT1","H2AFZ",0.286230371000312
"5037","HINT1","TUBB",0.113721418293772
"5038","HINT1","RAN",0.123700779725318
"5039","HINT1","HNRNPA2B1",0.0425100360318763
"5040","HINT1","CHCHD2",0.420188011108692
"5041","HINT1","PPIA",0.928686536305064
"5042","HINT1","OAZ1",0.639602893085498
"5043","HINT1","ENO1",0.579705106592783
"5044","HINT1","BTF3",0.167884453172484
"5045","HINT1","HSPA8",0.030687172187977
"5046","HINT1","ACTG1",0.086296959219907
"5047","HINT1","MIF",0.546593884159547
"5048","HINT1","TMSB4X",0.0659290700330381
"5049","HINT1","HNRNPA1",0.551759410287801
"5050","HINT1","EIF1",0.699610376017766
"5051","HINT1","HINT1",0
"5052","HINT1","HMGA1",0.989173004503038
"5053","HINT1","ANP32B",0.757823740285932
"5054","HINT1","HSPE1",0.30823270557046
"5055","HINT1","ATP5MC3",0.317064430640681
"5056","HINT1","SERBP1",0.97347791537636
"5057","HINT1","H3F3B",0.55406322622137
"5058","HINT1","PABPC1",0.941045495114213
"5059","HINT1","HNRNPU",0.904445418243023
"5060","HINT1","HBG1",0.904625914623073
"5061","HINT1","UBE2L3",0.568415391256981
"5062","HINT1","PA2G4",0.385770476536779
"5063","HINT1","NDUFS5",0.782427707108975
"5064","HINT1","APOC1",0.577928114501075
"5065","HINT1","EIF4A1",0.0109436418130091
"5066","HINT1","PFN1",0.439660124012311
"5067","HINT1","SDF2L1",0.831251507232973
"5068","HINT1","LDHB",0.212693959838016
"5069","HINT1","HIST1H1E",0.0243172182138442
"5070","HINT1","TUBA1C",0.227454578922776
"5071","HINT1","SLC25A3",0.0941425078065482
"5072","HINT1","CFL1",0.385804002904603
"5073","HINT1","ATP5F1E",0.30251971240952
"5074","HINT1","COX4I1",0.0667826299139722
"5075","HINT1","EIF5A",0.583976588561331
"5076","HINT1","HMGN1",0.702013564600598
"5077","HINT1","CLIC1",0.864682382118691
"5078","HINT1","STMN1",0.107976500795723
"5079","HINT1","CCT5",0.75863449498675
"5080","HINT1","NDUFC2",0.0663737308351288
"5081","HINT1","HSP90B1",0.28302724187229
"5082","HINT1","UBE2S",0.0406342154703409
"5083","HINT1","ATP5F1B",0.677586852437561
"5084","HINT1","TOMM20",0.446053947918482
"5085","HINT1","SUB1",0.110992095777504
"5086","HINT1","CCT3",0.932160148046077
"5087","HINT1","HNRNPC",0.372439589825546
"5088","HINT1","PRAME",0.934934311247429
"5089","HINT1","CENPF",0.866620309750211
"5090","HINT1","SFPQ",0.879839694692668
"5091","HINT1","NME1",0.611330952722981
"5092","HINT1","ATP5F1D",0.0349507791577527
"5093","HINT1","HSPA5",0.619765072701012
"5094","HINT1","PTGES3",0.465255923958952
"5095","HINT1","NASP",0.274767290985526
"5096","HINT1","ATP5PF",0.0426300448226843
"5097","HINT1","LDHA",0.0266766661155293
"5098","HINT1","CCT8",0.345723046387243
"5099","HINT1","CALR",0.948586106042921
"5100","HINT1","GPX4",0.309216595105426
"5101","HMGA1","EEF1A1",0.457799034027196
"5102","HMGA1","FTL",0.0889584027079164
"5103","HMGA1","NPM1",0.148265331824767
"5104","HMGA1","FTH1",0.19212861813733
"5105","HMGA1","YBX1",0.793643993929165
"5106","HMGA1","HBG2",0.0525494148389144
"5107","HMGA1","RACK1",0.0765160882256461
"5108","HMGA1","PTMA",0.000560021845903908
"5109","HMGA1","TPT1",0.945719860885145
"5110","HMGA1","HSP90AB1",0.431077072530582
"5111","HMGA1","HBZ",0.00317505642722521
"5112","HMGA1","RANBP1",0.855225344708136
"5113","HMGA1","GAPDH",0.0756976769616517
"5114","HMGA1","HIST1H4C",0.986657811101318
"5115","HMGA1","GSTP1",0.00675216061403974
"5116","HMGA1","ACTB",0.196812548117839
"5117","HMGA1","TUBA1B",0.010627413867262
"5118","HMGA1","GP1BB",0.00192979252820592
"5119","HMGA1","UQCRH",0.501455911127757
"5120","HMGA1","H3F3A",0.931423827173248
"5121","HMGA1","NCL",0.81333535063691
"5122","HMGA1","UBA52",0.429991922578132
"5123","HMGA1","NACA",0.515906415367899
"5124","HMGA1","HSPD1",0.688843003665867
"5125","HMGA1","HSP90AA1",0.240978432838387
"5126","HMGA1","HIST1H1C",0.00595841605351478
"5127","HMGA1","EEF1G",0.844125077933576
"5128","HMGA1","EEF1B2",0.309193863062742
"5129","HMGA1","EEF2",0.577802954598754
"5130","HMGA1","APOE",6.82357616371784e-06
"5131","HMGA1","FAU",0.189512790156498
"5132","HMGA1","PRDX1",0.117384013497414
"5133","HMGA1","HMGB1",0.00106869849552169
"5134","HMGA1","VIM",0.0592997812779817
"5135","HMGA1","SET",0.160749069339971
"5136","HMGA1","H2AFZ",0.607885710876188
"5137","HMGA1","TUBB",0.208556610566314
"5138","HMGA1","RAN",0.560762033362945
"5139","HMGA1","HNRNPA2B1",0.111021392351177
"5140","HMGA1","CHCHD2",0.744229680842942
"5141","HMGA1","PPIA",0.0468456962228786
"5142","HMGA1","OAZ1",0.574555315794128
"5143","HMGA1","ENO1",0.123823623322568
"5144","HMGA1","BTF3",0.649757630834953
"5145","HMGA1","HSPA8",0.656471278528153
"5146","HMGA1","ACTG1",0.562117670298599
"5147","HMGA1","MIF",0.88911026612728
"5148","HMGA1","TMSB4X",0.016173120767439
"5149","HMGA1","HNRNPA1",0.840555040067037
"5150","HMGA1","EIF1",0.963735019112367
"5151","HMGA1","HINT1",0.925019475925143
"5152","HMGA1","HMGA1",0
"5153","HMGA1","ANP32B",0.116873879891186
"5154","HMGA1","HSPE1",0.256788614292389
"5155","HMGA1","ATP5MC3",0.231410585768396
"5156","HMGA1","SERBP1",0.0663850020740183
"5157","HMGA1","H3F3B",0.0878409140038897
"5158","HMGA1","PABPC1",0.0755425587536544
"5159","HMGA1","HNRNPU",0.169898210708059
"5160","HMGA1","HBG1",0.882898714380088
"5161","HMGA1","UBE2L3",0.210775462995164
"5162","HMGA1","PA2G4",0.291704265337036
"5163","HMGA1","NDUFS5",0.108229085442945
"5164","HMGA1","APOC1",6.22182517454026e-12
"5165","HMGA1","EIF4A1",0.919223440340303
"5166","HMGA1","PFN1",0.363750159432685
"5167","HMGA1","SDF2L1",0.332304443138031
"5168","HMGA1","LDHB",0.55151072773442
"5169","HMGA1","HIST1H1E",0.153136162468447
"5170","HMGA1","TUBA1C",0.807366472181286
"5171","HMGA1","SLC25A3",0.803789816768525
"5172","HMGA1","CFL1",0.695666223209155
"5173","HMGA1","ATP5F1E",0.678274853779933
"5174","HMGA1","COX4I1",0.434418625003031
"5175","HMGA1","EIF5A",0.321116952591706
"5176","HMGA1","HMGN1",0.520198777496271
"5177","HMGA1","CLIC1",0.839254840426732
"5178","HMGA1","STMN1",0.730264898064697
"5179","HMGA1","CCT5",0.517220247453334
"5180","HMGA1","NDUFC2",0.277687048133597
"5181","HMGA1","HSP90B1",0.47959771647496
"5182","HMGA1","UBE2S",0.20327254889343
"5183","HMGA1","ATP5F1B",0.683255248449645
"5184","HMGA1","TOMM20",0.0735325886620247
"5185","HMGA1","SUB1",0.114351777001075
"5186","HMGA1","CCT3",0.0885685311723562
"5187","HMGA1","HNRNPC",0.824358555802516
"5188","HMGA1","PRAME",0.789742622352665
"5189","HMGA1","CENPF",0.21727214222625
"5190","HMGA1","SFPQ",0.851436842952856
"5191","HMGA1","NME1",0.261415761220781
"5192","HMGA1","ATP5F1D",0.210612392292522
"5193","HMGA1","HSPA5",0.492058589128949
"5194","HMGA1","PTGES3",0.333546846379336
"5195","HMGA1","NASP",0.397940200333675
"5196","HMGA1","ATP5PF",0.0043597322158094
"5197","HMGA1","LDHA",0.711965254196892
"5198","HMGA1","CCT8",0.0160475006627633
"5199","HMGA1","CALR",0.136210640520168
"5200","HMGA1","GPX4",0.72774623334459
"5201","ANP32B","EEF1A1",0.0679946921435002
"5202","ANP32B","FTL",1.72838704385187e-11
"5203","ANP32B","NPM1",1.34209438294163e-10
"5204","ANP32B","FTH1",0.408443757337957
"5205","ANP32B","YBX1",0.614551354860602
"5206","ANP32B","HBG2",0.346666795800977
"5207","ANP32B","RACK1",0.248950553051551
"5208","ANP32B","PTMA",0.402225939436793
"5209","ANP32B","TPT1",0.901445260615012
"5210","ANP32B","HSP90AB1",0.000119479307641182
"5211","ANP32B","HBZ",1.95584436728593e-10
"5212","ANP32B","RANBP1",0.418494395488974
"5213","ANP32B","GAPDH",0.0155982768537326
"5214","ANP32B","HIST1H4C",0.201560367344313
"5215","ANP32B","GSTP1",1.96530774388781e-11
"5216","ANP32B","ACTB",0.000219918931425549
"5217","ANP32B","TUBA1B",0.168379144484027
"5218","ANP32B","GP1BB",0.00651405247419607
"5219","ANP32B","UQCRH",0.192920852539001
"5220","ANP32B","H3F3A",5.54435119426688e-05
"5221","ANP32B","NCL",5.51962862145372e-05
"5222","ANP32B","UBA52",0.0494138098302286
"5223","ANP32B","NACA",0.420299015816633
"5224","ANP32B","HSPD1",0.00120217456181491
"5225","ANP32B","HSP90AA1",3.8149488269371e-05
"5226","ANP32B","HIST1H1C",0.0192614397956592
"5227","ANP32B","EEF1G",0.11109877951355
"5228","ANP32B","EEF1B2",0.497676224218066
"5229","ANP32B","EEF2",0.11126244057061
"5230","ANP32B","APOE",0.330890672284468
"5231","ANP32B","FAU",0.0659568731489385
"5232","ANP32B","PRDX1",0.911873264437548
"5233","ANP32B","HMGB1",0.00487067138160911
"5234","ANP32B","VIM",1.24324865156311e-22
"5235","ANP32B","SET",0.000298104624608415
"5236","ANP32B","H2AFZ",0.044216811003237
"5237","ANP32B","TUBB",0.00315343609656653
"5238","ANP32B","RAN",0.233483562434686
"5239","ANP32B","HNRNPA2B1",0.0057436378276552
"5240","ANP32B","CHCHD2",0.387720003961518
"5241","ANP32B","PPIA",0.893501178258599
"5242","ANP32B","OAZ1",0.000241816738093119
"5243","ANP32B","ENO1",0.277553795875064
"5244","ANP32B","BTF3",0.295932480716235
"5245","ANP32B","HSPA8",0.0923886669986386
"5246","ANP32B","ACTG1",0.0180815673566455
"5247","ANP32B","MIF",0.89659100924117
"5248","ANP32B","TMSB4X",1.1263350491288e-07
"5249","ANP32B","HNRNPA1",0.194029254475584
"5250","ANP32B","EIF1",0.631824487247756
"5251","ANP32B","HINT1",0.00102338193678011
"5252","ANP32B","HMGA1",0.911565568076267
"5253","ANP32B","ANP32B",0
"5254","ANP32B","HSPE1",0.0891672920016501
"5255","ANP32B","ATP5MC3",0.987251386999056
"5256","ANP32B","SERBP1",0.695958377569645
"5257","ANP32B","H3F3B",0.253015004267981
"5258","ANP32B","PABPC1",2.83758645540056e-05
"5259","ANP32B","HNRNPU",0.0170656474391374
"5260","ANP32B","HBG1",0.473726104964698
"5261","ANP32B","UBE2L3",0.156523131937585
"5262","ANP32B","PA2G4",0.0167134734406511
"5263","ANP32B","NDUFS5",0.233223531464833
